MVP1,123418,MVP1_YEAST
BOP3,166430,BOP3_YEAST
BOP2,131562,BOP2_YEAST
ISW1,208222,ISW1_YEAST
ISW2,215299,ISW2_YEAST
GGC1,162976,GGC1_YEAST
YNR066C,172838,YN95_YEAST
KSS1,219550,KSS1_YEAST
DSD1,217056,DSD1_YEAST
ERG4,148873,ERG4_YEAST
ERG5,171660,ERG5_YEAST
RSM23,206985,RT23_YEAST
RSM22,156860,RT22_YEAST
RSM25,157232,RT25_YEAST
RSM24,107372,RT24_YEAST
RSM27,109152,RT27_YEAST
RSM26,175576,RT26_YEAST
YGR038C-A,166309,YG12A_YEAST
YGR038C-B,138795,YG12B_YEAST
SPA2,122885,SPA2_YEAST
SAP190,121626,SA190_YEAST
MLF3,152220,MLF3_YEAST
BGL2,180725,BGL2_YEAST
YGR050C,115030,YG1X_YEAST
ASP3-2,180387,ASP22_YEAST
GPI12,178025,GPI12_YEAST
NUP100,157783,NU100_YEAST
NOP2,210203,NOP2_YEAST
YOR345C,212030,YO345_YEAST
NOP4,208439,NOP4_YEAST
ASP3-4,103082,ASP24_YEAST
YNL296W,123490,YN36_YEAST
YDR541C,122781,YD541_YEAST
YAR061W,114827,YAN1_YEAST
TA(AGC)K2,~,~
API2,144748,API2_YEAST
MF(ALPHA)1,~,~
MF(ALPHA)2,~,~
PSR1,201102,PSR1_YEAST
PSR2,178893,PSR2_YEAST
YML039W,180685,YM12B_YEAST
YCR007C,214301,YCP7_YEAST
AIR1,117189,AIR1_YEAST
AIR2,211445,AIR2_YEAST
YLL032C,164922,YL032_YEAST
TAR1,172095,TAR1_YEAST
MSS116,134557,MS116_YEAST
SAS3,146301,SAS3_YEAST
TAZ1,168957,TAZ1_YEAST
YPL119C-A,141004,YP119_YEAST
CDC55,184915,2ABA_YEAST
YLR030W,201227,YL030_YEAST
CDC53,206362,CDC53_YEAST
CDC50,219820,CDC50_YEAST
RPC40,215409,RPAC1_YEAST
SKG6,136832,SKG6_YEAST
SKG3,217539,SKG3_YEAST
YNL234W,203759,YNX4_YEAST
YFL006W,179045,BLM10_YEAST
ANS1,211916,ANS1_YEAST
YPR039W,174492,YPR39_YEAST
TE(UUC)E2,~,~
UTR5,191589,UTR5_YEAST
UTR4,154879,ENOPH_YEAST
RSE1,142194,RSE1_YEAST
UTR1,124966,UTR1_YEAST
TKL2,130663,TKT2_YEAST
TKL1,169481,TKT1_YEAST
UTR2,126318,CRH2_YEAST
PLC1,152349,PLC1_YEAST
SEN2,205822,SEN2_YEAST
UBS1,114628,UBS1_YEAST
SEN1,203984,SEN1_YEAST
YDL096C,164549,OPI6_YEAST
ESBP6,140169,ESBP6_YEAST
YMR141C,197631,YM21_YEAST
TG(GCC)G2,~,~
YBL062W,123326,YBG2_YEAST
CPR7,147764,CYP7_YEAST
AMS1,137172,MAN1_YEAST
YCR061W,183094,YCV1_YEAST
YOR199W,190472,YO199_YEAST
DSE1,169269,DSE1_YEAST
CPR1,193192,CYPH_YEAST
RPL14A,212788,RL14A_YEAST
RPL14B,136033,RL14B_YEAST
MRPL25,197020,RM25_YEAST
MRPL24,209911,RM24_YEAST
MRPL27,119312,RM27_YEAST
PFY1,201746,PROF_YEAST
YKL050C,185695,YKF0_YEAST
MRPL23,172869,RM23_YEAST
MRPL22,213369,RM22_YEAST
MRPL28,149173,RM28_YEAST
GAB1,206203,CDC91_YEAST
RPL7A,169976,RL7A_YEAST
YGL217C,213723,YGW7_YEAST
YJL144W,186715,YJO4_YEAST
YBR012W-B,199000,YB12B_YEAST
YBR012W-A,172130,YB12A_YEAST
YFL002W-A,167312,YF21B_YEAST
PHO3,106289,PPA3_YEAST
GID7,109936,GID7_YEAST
PHO5,200064,PPA5_YEAST
PHO4,117749,PHO4_YEAST
MSM1,206623,SYMM_YEAST
PHO8,217012,PPB_YEAST
GID8,164795,GID8_YEAST
TBS1,141169,TBS1_YEAST
YGR201C,178640,YG4D_YEAST
YNL058C,128887,YNF8_YEAST
YER175W-A,201137,YE175_YEAST
YOL036W,193061,YO036_YEAST
YCS4,199990,CND1_YEAST
YOL114C,137694,YO114_YEAST
NEM1,194065,NEM1_YEAST
YAL037C-A,186535,YA037_YEAST
YML007C-A,144977,YM007_YEAST
MIA40,138158,MIA40_YEAST
YKL076C,162447,PSY1_YEAST
GCV1,125839,GCST_YEAST
GCV2,192256,GCSP_YEAST
GCV3,163375,GCSH_YEAST
TRS130,200921,TR130_YEAST
YBR196C-A,127457,YB96A_YEAST
YBR196C-B,197039,YB96B_YEAST
DJP1,183549,DJP1_YEAST
CIC1,126972,CIC1_YEAST
NTG2,179460,NTH2_YEAST
ALP1,137728,ALP1_YEAST
FOB1,118210,FOB1_YEAST
CKS1,139958,CKS1_YEAST
DIT1,190371,DIT1_YEAST
SIA1,177366,SIA1_YEAST
DIT2,207347,CP56_YEAST
GRE3,119298,GRE3_YEAST
YCL068C,116587,YCG8_YEAST
PIG1,181485,PIG1_YEAST
PIG2,142465,PIG2_YEAST
YKL202W,208184,YKU2_YEAST
ULA1,166999,ULA1_YEAST
MFM1,162912,LPE10_YEAST
YGR122C-A,179127,YG122_YEAST
TT(AGU)I1,~,~
BCY1,174241,KAPR_YEAST
HBS1,171605,HBS1_YEAST
TVP38,141276,TVP38_YEAST
YBL029C-A,170905,YB029_YEAST
YOR008W-B,166853,YO08B_YEAST
YOR366W,149810,YO366_YEAST
GMH1,113930,GMH1_YEAST
RPO31,165470,RPC1_YEAST
SMF3,122575,SMF3_YEAST
SMF1,125145,SMF1_YEAST
LEM3,164734,LEM3_YEAST
SPP41,104014,SPP41_YEAST
YOR169C,110600,YO169_YEAST
YEN1,161496,YEN1_YEAST
ATG29,173916,ATG29_YEAST
ATG21,208370,ATG21_YEAST
ATG20,117727,ATG20_YEAST
ATG23,107227,ATG23_YEAST
ATG22,153817,ATG22_YEAST
DPB11,183333,DPB11_YEAST
ATG27,156775,ATG27_YEAST
ATG26,187394,ATG26_YEAST
YER189W,156701,YE19_YEAST
YJL009W,217003,YJA9_YEAST
YBL100C,128516,YBK0_YEAST
TE(CUC)D,~,~
GPR1,191577,GPR1_YEAST
YDL057W,197867,YD057_YEAST
YPR014C,104639,YPR14_YEAST
YEL045C,215606,YEF5_YEAST
SWT1,128969,SWT1_YEAST
GLN3,147820,GLN3_YEAST
GLN1,160352,GLNA_YEAST
YLR122C,105227,YL122_YEAST
SPP381,129705,SP381_YEAST
SPP382,109001,SP382_YEAST
GLN4,205059,SYQ_YEAST
RLI1,146762,RLI1_YEAST
YJL132W,203846,YJN2_YEAST
RSC30,127049,RSC30_YEAST
NHP2,127438,NHP2_YEAST
CHD1,121759,CHD1_YEAST
NFS1,112808,NFS1_YEAST
SIZ1,147693,SIZ1_YEAST
RXT2,106707,RXT2_YEAST
CAP1,216409,CAPZA_YEAST
CAP2,157066,CAPZB_YEAST
YNL324W,133209,YN64_YEAST
NPC2,145380,NPC2_YEAST
CWH36,130072,CWH36_YEAST
YJL114W,130593,YJ41A_YEAST
WSS1,161906,WSS1_YEAST
FYV1,199436,FYV1_YEAST
TR(ACG)K,~,~
TIM17,133515,TIM17_YEAST
FYV5,106056,FYV5_YEAST
FYV4,134831,FYV4_YEAST
FYV7,140042,FYV7_YEAST
FYV6,105994,FYV6_YEAST
FYV8,183111,FYV8_YEAST
TR(ACG)D,~,~
MET2,129216,MET2_YEAST
MET3,206077,MET3_YEAST
GDA1,133479,GDA1_YEAST
MET6,194233,METE_YEAST
MET7,203902,FOLE_YEAST
YIR024C,~,~
MET5,199379,MET5_YEAST
MET8,135856,MET8_YEAST
HAC1,150420,HAC1_YEAST
ELP2,220120,ELP2_YEAST
MHT1,191218,MHT1_YEAST
SNR64,~,~
PTI1,105357,PTI1_YEAST
TT(UGU)G2,~,~
YIL152W,121358,YIP2_YEAST
YML045W-A,141477,YM11A_YEAST
YJR096W,106978,YJ66_YEAST
SLA2,147142,SLA2_YEAST
SLA1,120469,SLA1_YEAST
CSM4,182240,CSM4_YEAST
CSM1,204642,CSM1_YEAST
BYE1,171979,BYE1_YEAST
CSM3,145169,CSM3_YEAST
CSM2,152425,CSM2_YEAST
HUA2,150349,HUA2_YEAST
HUA1,127310,HUA1_YEAST
YOR012W,141916,YO012_YEAST
RRD2,126006,PTPA2_YEAST
GGA1,122100,GGA1_YEAST
GGA2,178405,GGA2_YEAST
EMI1,105391,EMI1_YEAST
YMR324C,178567,YM9B_YEAST
EMI5,209610,SDHF2_YEAST
SNR67,~,~
ADH3,170588,ADH3_YEAST
ADH2,128340,ADH2_YEAST
ADH1,155214,ADH1_YEAST
ADH7,146025,ADH7_YEAST
ADH6,198711,ADH6_YEAST
ADH5,118912,ADH5_YEAST
DSF2,104027,DSF2_YEAST
YKL097C,170893,YKJ7_YEAST
YOL164W-A,205851,YO16W_YEAST
SPG1,157498,SPG1_YEAST
GWT1,193279,GWT1_YEAST
YOR378W,125378,YO378_YEAST
SPG5,108759,SPG5_YEAST
JSN1,211009,JSN1_YEAST
YIL092W,176727,YIJ2_YEAST
YAR009C,172373,YA11B_YEAST
RMI1,163935,RMI1_YEAST
MLH3,188380,MLH3_YEAST
MLH2,172972,MLH2_YEAST
MLH1,121447,MLH1_YEAST
FMC1,162808,FMC1_YEAST
YSH1,163818,YSH1_YEAST
SNR62,~,~
SCW11,198133,SCW11_YEAST
SCW10,133152,SCW10_YEAST
TS(GCU)F,~,~
TS(GCU)O,~,~
YVC1,174145,YVC1_YEAST
TS(GCU)L,~,~
TSR2,188861,TSR2_YEAST
SNR63,~,~
ZIM17,145945,ZIM17_YEAST
NIS1,153192,NIS1_YEAST
YDR543C,206387,YD543_YEAST
DUT1,130176,DUT_YEAST
PST2,198341,PST2_YEAST
PST1,107488,PST1_YEAST
VMR1,165882,VMR1_YEAST
TR(ACG)L,~,~
EFT1,214405,EF2_YEAST
EFT2,214405,EF2_YEAST
AIP1,138828,AIP1_YEAST
YDR114C,169400,YDR14_YEAST
YLL030C,139981,RRT7_YEAST
CDC73,193462,CDC73_YEAST
RPS19B,164341,RS19B_YEAST
RPS19A,218446,RS19A_YEAST
YDL185C-A,217156,YD85A_YEAST
YLL065W,143866,GIN11_YEAST
YBR099C,215172,YBU9_YEAST
SRS2,125087,SRS2_YEAST
YIR018C-A,163358,YI018_YEAST
BIK1,210378,BIK1_YEAST
PUF6,194581,PUF6_YEAST
PUF4,106195,PUF4_YEAST
PUF3,123948,PUF3_YEAST
RAM1,201332,FNTB_YEAST
RAM2,185129,FNTA_YEAST
HTZ1,109374,H2AZ_YEAST
YOR225W,110183,YO225_YEAST
YLR465C,195667,BSC3_YEAST
SDT1,165392,SDT1_YEAST
RNA15,118614,RNA15_YEAST
SGT2,164882,SGT2_YEAST
RPL16B,212720,RL16B_YEAST
RPL16A,116191,RL16A_YEAST
NFU1,190061,NFU1_YEAST
DCD1,197934,DCTD_YEAST
ALO1,150019,ALO_YEAST
KRR1,174309,KRR1_YEAST
YOR292C,208666,YO292_YEAST
PLM2,127075,PLM2_YEAST
YDR278C,137156,YD278_YEAST
YLR202C,218104,YL202_YEAST
VPS68,122936,VPS68_YEAST
VPS69,160542,VPS69_YEAST
VPS64,162997,VPS64_YEAST
VPS65,215530,VPS65_YEAST
VPS62,177184,VPS62_YEAST
VPS63,143750,VPS63_YEAST
VPS60,158143,VPS60_YEAST
VPS61,150060,VPS61_YEAST
PCL9,182505,PCL9_YEAST
PCL8,190896,PCL8_YEAST
PCL2,117583,PCL2_YEAST
PCL1,215552,PCL1_YEAST
PCL7,165853,PCL7_YEAST
PCL6,215746,PCL6_YEAST
PCL5,115840,PCL5_YEAST
BRF1,167833,TF3B_YEAST
MTW1,114292,MTW1_YEAST
YNL303W,119798,YN43_YEAST
RSC1,146421,RSC1_YEAST
RSC2,187330,RSC2_YEAST
RSC3,116817,RSC3_YEAST
HMT1,141321,HMT1_YEAST
RSC6,193178,RSC6_YEAST
RRP12,133044,RRP12_YEAST
RSC9,133031,RSC9_YEAST
YRO2,121293,YRO2_YEAST
YEL025C,145680,YEC5_YEAST
RRP17,178759,RRP17_YEAST
RRP14,216318,RRP14_YEAST
RRP15,119146,RRP15_YEAST
YGR160W,200020,YG3R_YEAST
YDL163W,186861,YD163_YEAST
RHR2,220089,GPP1_YEAST
YPL068C,132733,YP068_YEAST
SEN54,183621,SEN54_YEAST
YFL032W,130784,YFD2_YEAST
SQS1,156148,SQS1_YEAST
VTS1,215568,VTS1_YEAST
PEX1,117834,PEX1_YEAST
CTF4,138065,CTF4_YEAST
CTF3,175097,CENPI_YEAST
GTB1,191205,GLU2B_YEAST
YMR074C,104086,YMW4_YEAST
MSO1,207005,MSO1_YEAST
PHA2,138206,PHA2_YEAST
CTF8,208941,CTF8_YEAST
YJR039W,154899,YJ09_YEAST
YDL158C,126249,YD158_YEAST
INO1,172616,INO1_YEAST
INO2,211091,INO2_YEAST
YLR297W,188533,YL297_YEAST
YLR279W,105818,YL279_YEAST
GPM2,147330,PMG2_YEAST
COS6,187423,COS6_YEAST
COS5,111037,COS5_YEAST
COS4,158205,COS4_YEAST
COS3,111191,COS3_YEAST
COS2,165268,COS2_YEAST
COS1,116034,COS1_YEAST
SWI5,159250,SWI5_YEAST
SWI4,174541,SWI4_YEAST
SWI6,176888,SWI6_YEAST
SWI1,219762,SWI1_YEAST
SWI3,161276,SWI3_YEAST
COS8,138698,COS8_YEAST
RTT10,108448,WDR6_YEAST
ERC1,212039,ERC1_YEAST
YIR021W-A,122737,YI021_YEAST
PPR1,118450,PPR1_YEAST
YBR284W,149023,YB9Z_YEAST
SAD1,155328,SAD1_YEAST
ACB1,193889,ACBP_YEAST
GZF3,123249,GZF3_YEAST
CNA1,122758,PP2B1_YEAST
HRD3,151050,HRD3_YEAST
HRD1,125744,HRD1_YEAST
RKM3,137494,RKM3_YEAST
YIL055C,119683,YIF5_YEAST
TRL1,206247,TRNL_YEAST
TRM82,111081,TRM82_YEAST
RIP1,182959,UCRI_YEAST
YJR111C,154349,YJ81_YEAST
ITC1,180030,ITC1_YEAST
YGR027W-B,145101,YG11B_YEAST
ALR1,168288,ALR1_YEAST
ALR2,163692,ALR2_YEAST
RTG3,179162,RTG3_YEAST
RTG2,167589,RTG2_YEAST
RTG1,210340,RTG1_YEAST
YER152C,173737,YEY2_YEAST
YDR210W-A,140199,YD22A_YEAST
BAS1,138843,BAS1_YEAST
TVP15,171708,TVP15_YEAST
ICP55,212485,ICP55_YEAST
TVP18,104190,TVP18_YEAST
GUK1,141151,KGUA_YEAST
AYT1,118584,AYT1_YEAST
SYT1,154519,SYT1_YEAST
YLL053C,216589,YLL53_YEAST
IFM1,164084,IF2M_YEAST
YDR210W-B,194863,YD22B_YEAST
PDE2,179444,PDE2_YEAST
PDE1,123748,PDE1_YEAST
YOR331C,109838,YO331_YEAST
CTR86,131765,CTR86_YEAST
YEL1,163665,YEL1_YEAST
TA(AGC)P,~,~
FRK1,220332,FRK1_YEAST
TA(AGC)J,~,~
TA(AGC)D,~,~
TA(AGC)G,~,~
SAP30,148893,SAP30_YEAST
NBL1,105421,NBL1_YEAST
NKP1,198802,NKP1_YEAST
NKP2,172245,NKP2_YEAST
ARX1,145781,ARX1_YEAST
YGR273C,170205,YG5Q_YEAST
HEM2,102997,HEM2_YEAST
HEM3,115406,HEM3_YEAST
HEM1,208597,HEM1_YEAST
HEM4,196255,HEM4_YEAST
YCR006C,206297,YCP6_YEAST
YPR012W,110272,YP012_YEAST
MOH1,131612,MOH1_YEAST
FCF2,195531,FCF2_YEAST
FCF1,110794,FCF1_YEAST
PEA2,162286,PEA2_YEAST
MRH1,164157,MRH1_YEAST
MRH4,169639,MRH4_YEAST
DUO1,209427,DUO1_YEAST
YCL001W-B,164246,YC01B_YEAST
SWP82,108950,SWP82_YEAST
YJL169W,216736,YJQ9_YEAST
PSK2,136432,PSK2_YEAST
AGC1,124178,AGC1_YEAST
PSK1,125782,PSK1_YEAST
YBL081W,163134,YBI1_YEAST
YFL040W,152620,YFE0_YEAST
CAR2,130439,OAT_YEAST
CAR1,149304,ARGI_YEAST
YPR147C,136114,YP147_YEAST
MCT1,122129,FABD_YEAST
NPA3,213814,GPN1_YEAST
GCN2,194803,GCN2_YEAST
YFL066C,137204,YFG6_YEAST
YNL193W,178557,YNT3_YEAST
ENO1,172569,ENO1_YEAST
ENO2,199207,ENO2_YEAST
YER034W,106328,YEM4_YEAST
CBS2,144760,CBS2_YEAST
MNN9,129284,MNN9_YEAST
CBS1,148675,CBS1_YEAST
MNN2,118662,MNN2_YEAST
MNN1,151219,MNN1_YEAST
BNR1,210501,BNR1_YEAST
MNN5,134960,MNN5_YEAST
MNN4,185510,MNN4_YEAST
YGL007W,159167,BRP1_YEAST
PTK1,108328,PTK1_YEAST
PTK2,167570,PTK2_YEAST
LSC2,153140,SUCB_YEAST
ODC1,137123,ODC1_YEAST
ODC2,205234,ODC2_YEAST
LSC1,164658,SUCA_YEAST
YAH1,181066,ADRX_YEAST
YBR178W,152796,YB28_YEAST
YJR098C,123920,YJ68_YEAST
SOH1,213849,MED31_YEAST
EMW1,217166,EMW1_YEAST
RRF1,157459,RRF1_YEAST
NAN1,198565,UTP17_YEAST
BDH2,216357,BDH2_YEAST
BDH1,123658,BDH1_YEAST
YJR018W,188735,YJY8_YEAST
YDL211C,150996,YD211_YEAST
YOL099C,140014,YO099_YEAST
SPE4,181771,SPSY_YEAST
SPE2,140757,DCAM_YEAST
SPE3,186587,SPEE_YEAST
SPE1,183504,DCOR_YEAST
YLR342W-A,201191,YL342_YEAST
YNR077C,120686,YN9D_YEAST
PMT5,153598,PMT5_YEAST
PMT4,180449,PMT4_YEAST
PMT7,162454,PMT7_YEAST
PMT6,151556,PMT6_YEAST
PMT1,206637,PMT1_YEAST
PMT3,127271,PMT3_YEAST
PMT2,113802,PMT2_YEAST
YGR054W,186224,EIF2A_YEAST
YOR050C,204074,YOR50_YEAST
TGL3,217610,TGL3_YEAST
PEX21,217589,PEX21_YEAST
PEX22,148524,PEX22_YEAST
PEX25,207319,PEX25_YEAST
TGL5,139749,TGL5_YEAST
TGL4,183902,TGL4_YEAST
PEX28,168891,PEX28_YEAST
FPR1,151583,FKBP_YEAST
FPR2,122404,FKBP2_YEAST
FPR3,148751,FKBP3_YEAST
FPR4,193873,FKBP4_YEAST
YAR030C,139583,YAK0_YEAST
APM1,146259,AP1M1_YEAST
APM2,115521,APM2_YEAST
APM3,140730,AP3M_YEAST
APM4,180595,AP2M_YEAST
WIP1,152946,CENPW_YEAST
GNA1,127895,GNA1_YEAST
YMR316C-B,~,~
YMR316C-A,169422,YM16A_YEAST
TG(GCC)D1,~,~
NOG1,152923,NOG1_YEAST
NOG2,188786,NOG2_YEAST
MPE1,200770,MPE1_YEAST
YPT53,103972,YPT53_YEAST
YPT52,194636,YPT52_YEAST
SBH2,141977,SC6B2_YEAST
YEL008W,164100,YEA8_YEAST
CDC12,116897,CDC12_YEAST
CDC13,141662,CDC13_YEAST
YLL067C,106828,YL067_YEAST
CDC11,106017,CDC11_YEAST
CDC16,194986,CDC16_YEAST
CDC14,176421,CDC14_YEAST
CDC15,209070,CDC15_YEAST
YHR086W-A,152017,YH086_YEAST
CDC19,170939,KPYK1_YEAST
NUP145,110375,NU145_YEAST
YDR112W,~,~
CCM1,139401,CCM1_YEAST
YPL216W,187218,YP216_YEAST
YOR223W,193383,YO223_YEAST
TRS31,118332,TRS31_YEAST
YOL019W,168698,YOL19_YEAST
YLR463C,133255,YL463_YEAST
YKL165C-A,213117,YK165_YEAST
GFD2,136058,GFD2_YEAST
GFD1,164069,GFD1_YEAST
AGX1,144621,AGX1_YEAST
RPL18A,114316,RL18A_YEAST
RPL18B,199548,RL18B_YEAST
YDR061W,129359,YD061_YEAST
YDR524W-A,105651,YD24C_YEAST
YJR112W-A,155396,YJ112_YEAST
VPS45,183141,VPS45_YEAST
VPS41,215650,VPS41_YEAST
DIM1,200333,DIM1_YEAST
RPC82,215031,RPC3_YEAST
RPL36A,186056,RL36A_YEAST
RPL36B,147634,RL36B_YEAST
SNL1,130385,SNL1_YEAST
YDL183C,215336,YD183_YEAST
YPL278C,184477,YP278_YEAST
YCL049C,149776,YCE9_YEAST
RRP36,142098,RRP36_YEAST
YRM1,142078,YRM1_YEAST
YLR410W-B,130129,YL21B_YEAST
YLR410W-A,131627,YL21A_YEAST
YLR169W,194276,YL169_YEAST
RSA4,219107,NLE1_YEAST
RSA3,189581,RSA3_YEAST
RSA1,113683,RSA1_YEAST
MRPL36,181692,RM36_YEAST
NUT2,127601,MED10_YEAST
NUT1,190624,MED5_YEAST
PML1,153208,PML1_YEAST
YKL023W,210393,YKC3_YEAST
VIP1,172997,VIP1_YEAST
YSW1,215673,YSW1_YEAST
EMP70,153734,TMN1_YEAST
YFL034W,198793,YFD4_YEAST
FMP48,187233,FMP48_YEAST
FMP45,148728,FMP45_YEAST
FMP46,203960,FMP46_YEAST
HEM13,190398,HEM6_YEAST
FMP40,149011,SELO_YEAST
FMP41,104128,FMP41_YEAST
FMP42,105883,FMP42_YEAST
FMP43,174176,MPC3_YEAST
YJR037W,195729,YJ07_YEAST
IXR1,112547,IXR1_YEAST
REC8,125597,REC8_YEAST
COQ9,125105,COQ9_YEAST
COQ8,179918,COQ8_YEAST
COQ5,173824,COQ5_YEAST
COQ4,189036,COQ4_YEAST
COQ6,192052,COQ6_YEAST
YDR210W,121819,YD210_YEAST
COQ3,175832,COQ3_YEAST
COQ2,154171,COQ2_YEAST
KAE1,120921,KAE1_YEAST
HRB1,121709,HRB1_YEAST
PHO23,111559,PHO23_YEAST
TOD6,200545,TOD6_YEAST
RCY1,180785,RCY1_YEAST
PPT1,156219,PPT1_YEAST
PPT2,220492,PPT2_YEAST
MGM1,132410,MGM1_YEAST
HOF1,206189,CYK2_YEAST
NTC20,136527,NTC20_YEAST
SAF1,136514,SAF1_YEAST
YPL197C,144785,YP197_YEAST
BCS1,113453,BCS1_YEAST
COB,163227,CYB_YEAST
TIM54,112945,TIM54_YEAST
TIM50,153367,TIM50_YEAST
YOR333C,139239,YO333_YEAST
SNR9,~,~
SNR8,~,~
NMD5,151864,NMD5_YEAST
NMD4,175116,NMD4_YEAST
NMD3,102492,NMD3_YEAST
NMD2,122833,NMD2_YEAST
DIP2,129886,UTP12_YEAST
DIP5,173404,DIP5_YEAST
YDL068W,185930,YD068_YEAST
SLZ1,117460,SLZ1_YEAST
YPL257W,172934,YP257_YEAST
MIS1,139569,C1TM_YEAST
YDR034W-B,168491,YD34B_YEAST
ROX1,134913,ROX1_YEAST
YHL041W,143227,YHE1_YEAST
RNA14,186346,RNA14_YEAST
Q0297,212683,Q0297_YEAST
YLR126C,164301,YL126_YEAST
MSL5,189847,BBP_YEAST
FRM2,116803,FRM2_YEAST
YER010C,210524,RRAAH_YEAST
YML003W,127342,U5071_YEAST
MSL1,172333,MSL1_YEAST
HEK2,193220,HEK2_YEAST
YGR228W,194456,YG4U_YEAST
LEU9,165237,LEU9_YEAST
SNU114,195560,SN114_YEAST
SMF2,129536,SMF2_YEAST
YMR253C,130163,YM87_YEAST
YCR102C,213645,YCZ2_YEAST
YJL127C-B,166480,YJ127_YEAST
TGS1,127423,TGS1_YEAST
IRC18,213630,IRC18_YEAST
IRC19,218559,IRC19_YEAST
DML1,171722,DML1_YEAST
IRC15,208971,IRC15_YEAST
PXA2,205955,PXA2_YEAST
IRC10,175655,IRC10_YEAST
YDR042C,160252,YD042_YEAST
YGL042C,212145,YGE2_YEAST
